AIR_TIME,ARR,ARR_Pr,ARR_delay_time,ARR_delay_times,DEP,DEP_Pr,DEP_delay_time,DEP_delay_times,DISTANCE,total_flight
198.7329545,JFK,0.215909091,88.10526316,38,AUS,0.159090909,98.10714286,28,1521,176
132.862069,LAS,0.275862069,76.075,40,AUS,0.310344828,72.26666667,45,1090,145
154.8866856,LAX,0.138810198,77.28571429,49,AUS,0.158640227,73.48214286,56,1242,353
49.64516129,LBB,0.161290323,88.8,5,AUS,0.161290323,92.8,5,341,31
132.6666667,LCK,0.222222222,185,2,AUS,0.111111111,359,1,1065,9
153.6935484,LGB,0.225806452,37.35714286,14,AUS,0.177419355,43.81818182,11,1226,62
89.80645161,MCI,0.193548387,61.83333333,6,AUS,0.193548387,71,6,650,31
132.2053571,MCO,0.196428571,77.54545455,22,AUS,0.223214286,78.68,25,994,112
129.4712644,MDW,0.229885057,46.5,20,AUS,0.195402299,50,17,972,87
79.55555556,MEM,0.333333333,38.33333333,3,AUS,0.222222222,32.5,2,559,9
143.0322581,MIA,0.172043011,56.0625,16,AUS,0.172043011,49.0625,16,1103,93
144,MKE,0.230769231,79,3,AUS,0.230769231,78,3,1032,13
138.4158416,MSP,0.168316832,61.29411765,17,AUS,0.118811881,82,12,1042,101
61.32394366,MSY,0.197183099,53,14,AUS,0.225352113,50.75,16,444,71
191.483871,OAK,0.096774194,52.66666667,3,AUS,0.193548387,48.83333333,6,1497,31
91.33333333,OMA,0.333333333,60,3,AUS,0.333333333,77,3,772,9
148.1176471,ONT,0.294117647,78.6,5,AUS,0.588235294,62,10,1196,17
134.4956897,ORD,0.168103448,54.28205128,39,AUS,0.129310345,59.9,30,977,232
221.5138889,PDX,0.125,69.33333333,9,AUS,0.125,78.88888889,9,1715,72
168.96,PHL,0.266666667,93.15,20,AUS,0.253333333,91.42105263,19,1430,75
110.1936759,PHX,0.209486166,91.03773585,53,AUS,0.260869565,81.87878788,66,872,253
122.5555556,PIE,0.111111111,60,1,AUS,0.444444444,20.75,4,920,9
154.7777778,PIT,0.333333333,38.66666667,3,AUS,0.333333333,34,3,1210,9
84.5,PNS,0.5,41,2,AUS,0.5,55,2,626,4
0,PVD,0,0,0,AUS,0,0,0,1662,1
156.0294118,RDU,0.294117647,55.5,10,AUS,0.294117647,58.1,10,1162,34
182.8888889,RNO,0.666666667,39.5,6,AUS,0.555555556,41,5,1405,9
142.8181818,SAN,0.128787879,39.70588235,17,AUS,0.143939394,45.78947368,19,1164,132
230.6909091,SEA,0.172727273,52.68421053,19,AUS,0.163636364,46.44444444,18,1770,110
135.1111111,SFB,0.444444444,56.75,4,AUS,0.222222222,90.5,2,994,9
192.3835616,SFO,0.168949772,57.62162162,37,AUS,0.228310502,52.08,50,1504,219
183.5042017,SJC,0.193277311,57.39130435,23,AUS,0.243697479,60.20689655,29,1476,119
143.0813953,SLC,0.151162791,50.76923077,13,AUS,0.174418605,47.2,15,1086,86
190.483871,SMF,0.225806452,70.42857143,7,AUS,0.35483871,58,11,1481,31
102.5098039,STL,0.117647059,48,6,AUS,0.098039216,58,5,721,51
120.5106383,TPA,0.276595745,69.53846154,13,AUS,0.255319149,82.33333333,12,928,47
93.22222222,VPS,0.333333333,91.66666667,3,AUS,0.333333333,100,3,666,9
35.25974026,ATL,0.125541126,91.31034483,29,AVL,0.121212121,87.42857143,28,164,231
66.44444444,BWI,0.111111111,25,1,AVL,0,0,0,414,9
26.56937799,CLT,0.114832536,70.5,24,AVL,0.14354067,64.7,30,91,209
165.375,DEN,0.25,82.5,2,AVL,0.5,44.25,4,1248,8
115.5,DFW,0,0,0,AVL,0,0,0,848,4
87.52830189,EWR,0.433962264,126.2173913,23,AVL,0.396226415,133.047619,21,583,53
96.8,FLL,0.25,53.2,10,AVL,0.175,59.71428571,7,660,40
89.6,LGA,0.2,31,2,AVL,0.3,19.33333333,3,599,10
84.56410256,ORD,0.239316239,161.9642857,28,AVL,0.222222222,171.5384615,26,536,117
77.58823529,PGD,0.235294118,52.75,4,AVL,0.176470588,71,3,588,17
77.5483871,PIE,0.322580645,46.9,10,AVL,0.258064516,53.375,8,519,31
67.75862069,SFB,0.172413793,141,5,AVL,0.24137931,104.7142857,7,465,29
103.1612903,ATL,0.096774194,102.6666667,3,AVP,0.129032258,86.5,4,714,31
89.22222222,CLT,0.153846154,82.22222222,18,AVP,0.170940171,84.85,20,509,117
67.3373494,DTW,0.096385542,51.25,8,AVP,0.13253012,45,11,399,83
24.76666667,EWR,0.233333333,121.5714286,14,AVP,0.233333333,118.5,14,93,60
97.95833333,ORD,0.166666667,108.9,20,AVP,0.208333333,97.48,25,632,120
24.2,PHL,0.191304348,65.81818182,22,AVP,0.217391304,57.12,25,104,115
179.875,ATW,0.25,31.5,2,AZA,0.25,29.5,2,1452,8
114.0714286,BIL,0.428571429,92.66666667,6,AZA,0.428571429,91.33333333,6,878,14
103.25,BIS,0.125,195,1,AZA,0.125,166,1,1092,8
137.8125,BLI,0.0625,54,1,AZA,0,0,0,1208,16
105.6666667,BOI,0.222222222,52.5,2,AZA,0.222222222,46.5,2,749,9
114.3076923,BZN,0.615384615,43.25,8,AZA,0.615384615,34.375,8,861,13
154.2105263,CID,0.368421053,51.71428571,7,AZA,0.263157895,66.6,5,1240,19
169.875,CVG,0.5,80.25,4,AZA,0.375,85.33333333,3,1553,8
130.6666667,DSM,0.25,114.6666667,3,AZA,0.25,109.6666667,3,1138,12
118.3846154,EUG,0,0,0,AZA,0,0,0,971,13
150.4285714,FAR,0.142857143,30.5,2,AZA,0.214285714,22.66666667,3,1220,14
135.6111111,FSD,0.166666667,60.66666667,3,AZA,0.222222222,39,4,1072,18
161.75,FWA,0,0,0,AZA,0,0,0,1546,8
158.5,GFK,0.5,20.5,2,AZA,0.5,21,2,1260,4
103.4444444,GRI,0.111111111,26,1,AZA,0.111111111,29,1,905,9
175.2307692,GRR,0.307692308,59,4,AZA,0.307692308,60.75,4,1561,13
126.1111111,GTF,0.333333333,177.3333333,3,AZA,0.333333333,177,3,978,9
111.6666667,ICT,0.444444444,131.75,4,AZA,0.555555556,97.2,5,855,9
88.16666667,IDA,0.277777778,116,5,AZA,0.333333333,99.83333333,6,704,18
50.07142857,LAS,0.714285714,102,10,AZA,0.714285714,98.3,10,276,14
126.5,MEM,0.4,65.5,4,AZA,0.3,69.66666667,3,1245,10
115.4444444,MFR,0,0,0,AZA,0,0,0,875,9
158.125,MLI,0.375,54.66666667,3,AZA,0.25,69.5,2,1288,8
130.5555556,MOT,0,0,0,AZA,0,0,0,1164,9
114.6470588,MSO,0,0,0,AZA,0,0,0,948,17
91.46153846,OAK,0.230769231,37.66666667,3,AZA,0.307692308,33.5,4,668,13
78.33333333,OGD,0.333333333,24.33333333,3,AZA,0.222222222,23.5,2,544,9
130.875,OMA,0,0,0,AZA,0,0,0,1026,8
136.6,PIA,0.2,32.66666667,3,AZA,0.266666667,31.75,4,1312,15
118.8333333,PSC,0.333333333,79.75,4,AZA,0.25,104.6666667,3,977,12
66.9,PVU,0.125,33.8,5,AZA,0.125,35,5,477,40
115.5789474,RAP,0.263157895,47.2,5,AZA,0.210526316,54.25,4,873,19
142.5714286,RFD,0.142857143,91,2,AZA,0.142857143,97.5,2,1373,14
158.25,SBN,0.125,38,1,AZA,0,0,0,1501,8
77.33333333,SCK,0.111111111,52,1,AZA,0.111111111,46,1,625,9
117.7777778,SGF,0.333333333,85.33333333,6,AZA,0.277777778,97.8,5,1066,18
161,STC,0.25,135.5,2,AZA,0.25,128.5,2,1259,8
29.40425532,DTW,0.120567376,67.41176471,17,AZO,0.09929078,83.14285714,14,113,141
74.84,MSP,0.14,140.2857143,7,AZO,0.14,133.7142857,7,426,50
32.21428571,ORD,0.149350649,61.47826087,23,AZO,0.123376623,65.42105263,19,122,154
122.0452261,ATL,0.130653266,82.88461538,26,BDL,0.135678392,81.14814815,27,859,199
47.72985782,BWI,0.222748815,84.0212766,47,BDL,0.232227488,90.40816327,49,283,211
75.5,CLE,0,0,0,BDL,0,0,0,476,20
98.5,CLT,0.258426966,60,46,BDL,0.207865169,67.54054054,37,644,178
95.71428571,CVG,0.142857143,120,3,BDL,0.142857143,123.6666667,3,661,21
58.9527897,DCA,0.197424893,80.34782609,46,BDL,0.223175966,73.17307692,52,313,233
222.2419355,DEN,0.064516129,42.25,4,BDL,0.048387097,46.66666667,3,1671,62
192.0677966,DFW,0.305084746,71.16666667,18,BDL,0.288135593,79.88235294,17,1471,59
84.47368421,DTW,0.122807018,118.8571429,14,BDL,0.149122807,114.5294118,17,549,114
30.93478261,EWR,0.22826087,100.4285714,21,BDL,0.22826087,97.9047619,21,116,92
154.8629032,FLL,0.338709677,92.35714286,42,BDL,0.330645161,90.34146341,41,1173,124
56.8487395,IAD,0.168067227,114.85,20,BDL,0.176470588,109.047619,21,326,119
282.8709677,LAS,0.129032258,110,4,BDL,0.225806452,85.42857143,7,2297,31
311.5483871,LAX,0.096774194,63,3,BDL,0.096774194,71,3,2527,31
141.1612903,MCO,0.322580645,87.34285714,70,BDL,0.350230415,83.52631579,76,1050,217
113.9247312,MDW,0.107526882,46.6,10,BDL,0.161290323,42.93333333,15,777,93
164.6774194,MIA,0.064516129,36,2,BDL,0,0,0,1194,31
144.5565217,MSP,0.113043478,53.76923077,13,BDL,0.130434783,60.4,15,1050,115
93.15555556,MYR,0.133333333,59.33333333,6,BDL,0.111111111,65,5,664,45
115.6526316,ORD,0.122807018,80.42857143,35,BDL,0.161403509,73.60869565,46,783,285
157.8387097,PBI,0.419354839,97.84615385,13,BDL,0.35483871,86.18181818,11,1133,31
44.88068182,PHL,0.193181818,50.11764706,34,BDL,0.170454545,59.86666667,30,196,176
83.15,RDU,0.2,247,4,BDL,0.15,302.6666667,3,532,20
338.6129032,SFO,0.032258065,34,1,BDL,0.161290323,38.4,5,2625,31
208.6935484,SJU,0.467741935,83.72413793,29,BDL,0.338709677,108.9047619,21,1666,62
151.0860215,TPA,0.279569892,70.42307692,26,BDL,0.290322581,67.55555556,27,1111,93
54.54285714,ANC,0.014285714,85,1,BET,0.028571429,53,2,399,70
32.88461538,DEN,0.211538462,57.36363636,11,BFF,0.134615385,71.28571429,7,150,52
122.5806452,DEN,0.112903226,119.1428571,7,BFL,0.096774194,103.3333333,6,845,62
69.52747253,PHX,0.087912088,64.125,8,BFL,0.054945055,76.8,5,425,91
43.34545455,SFO,0.090909091,72,5,BFL,0.072727273,74.25,4,238,55
61.90140845,DTW,0.126760563,116.7777778,9,BGM,0.154929577,100.9090909,11,378,71
129.2580645,CLT,0.290322581,85.44444444,9,BGR,0.387096774,75.91666667,12,921,31
91.78651685,DCA,0.235955056,67.33333333,21,BGR,0.269662921,63.91666667,24,590,89
68.90322581,EWR,0.241935484,117.5333333,15,BGR,0.225806452,130.6428571,14,393,62
64.39344262,JFK,0.245901639,117.4666667,15,BGR,0.262295082,106.5625,16,382,61
62.62015504,LGA,0.209302326,89.14814815,27,BGR,0.224806202,91.82758621,29,378,129
137.7714286,ORD,0.071428571,42.4,5,BGR,0.071428571,58,5,978,70
76.06081081,PHL,0.175675676,58.23076923,26,BGR,0.168918919,57.12,25,473,148
184.6470588,PIE,0.294117647,157.2,5,BGR,0.470588235,106.375,8,1394,17
167.7647059,SFB,0.352941176,85.66666667,6,BGR,0.235294118,112,4,1299,17
34.4869281,ATL,0.189542484,78.63793103,58,BHM,0.222222222,70.94117647,68,134,306
94.14285714,BWI,0.114285714,62.5,4,BHM,0.171428571,43.66666667,6,682,35
59.59313725,CLT,0.225490196,93.82608696,46,BHM,0.240196078,89.69387755,49,350,204
81.75862069,DAL,0.189655172,57.63636364,11,BHM,0.189655172,67.81818182,11,587,58
98.94117647,DCA,0.211764706,78.11111111,18,BHM,0.152941176,99.69230769,13,653,85
146.1866667,DEN,0.226666667,66.88235294,17,BHM,0.186666667,65.5,14,1083,75
85.80681818,DFW,0.272727273,66.14583333,48,BHM,0.255681818,73.6,45,597,176
92.91566265,DTW,0.13253012,84.45454545,11,BHM,0.120481928,95,10,625,83
81.2,HOU,0.233333333,61.64285714,14,BHM,0.2,69.5,12,570,60
85.99333333,IAH,0.14,80.19047619,21,BHM,0.106666667,99.375,16,562,150
204.4193548,LAS,0.096774194,143,3,BHM,0.096774194,151.3333333,3,1618,31
109.4489796,LGA,0.244897959,121.25,12,BHM,0.224489796,133.1818182,11,866,49
71.02564103,MCO,0.320512821,65.32,25,BHM,0.307692308,63.54166667,24,479,78
85.29032258,MDW,0.193548387,79.5,12,BHM,0.193548387,83.33333333,12,570,62
95.21311475,MIA,0.295081967,63.55555556,18,BHM,0.31147541,62.21052632,19,661,61
96.05113636,ORD,0.198863636,71.25714286,35,BHM,0.170454545,72.8,30,584,176
74,PGD,1,34,1,BHM,1,33,1,539,1
100.1604938,PHL,0.296296296,73.79166667,24,BHM,0.271604938,90.72727273,22,772,81
67.19642857,TPA,0.392857143,75.63636364,22,BHM,0.410714286,70.7826087,23,459,56
115.0714286,AZA,0.357142857,107.2,5,BIL,0.428571429,99,6,878,14
66.66115702,DEN,0.157024793,66,19,BIL,0.140495868,67.11764706,17,455,121
126.6451613,DFW,0.032258065,206,1,BIL,0.129032258,59,4,1081,31
102.8888889,LAS,0.666666667,97,6,BIL,0.666666667,98.83333333,6,754,9
131.8888889,LAX,0.111111111,24,1,BIL,0.111111111,42,1,970,9
96.62393162,MSP,0.128205128,63.46666667,15,BIL,0.128205128,56,15,748,117
140.5806452,ORD,0.193548387,60.16666667,6,BIL,0.064516129,83,2,1060,31
105.8709677,PDX,0.032258065,29,1,BIL,0.064516129,36,2,679,31
107.1612903,SEA,0.080645161,20.2,5,BIL,0.032258065,45,2,664,62
60.1827957,SLC,0.064516129,112.5,6,BIL,0.064516129,116.1666667,6,387,93
124.875,AZA,0.375,288.3333333,3,BIS,0.375,289,3,1092,8
78.49180328,DEN,0.163934426,76.4,20,BIS,0.163934426,75.15,20,516,122
127.9032258,DFW,0.35483871,63.90909091,11,BIS,0.419354839,61.69230769,13,977,31
141.2222222,LAS,0.222222222,29,2,BIS,0.222222222,34.5,2,1048,9
61.18324607,MSP,0.115183246,133.8181818,22,BIS,0.104712042,134.95,20,386,191
98.60674157,ORD,0.191011236,109.7647059,17,BIS,0.168539326,104.8666667,15,716,89
196,SFB,0.875,39.28571429,7,BIS,0.875,37.28571429,7,1628,8
38.80882353,MSP,0.102941176,77.42857143,7,BJI,0.117647059,66.125,8,199,68
86.92307692,DEN,0.538461538,79.85714286,7,BKG,0.461538462,87,6,665,13
136.25,AZA,0.0625,25,1,BLI,0.0625,40,1,1208,16
138.8888889,DEN,0.444444444,29.75,4,BLI,0.111111111,29,1,1075,9
130.6818182,LAS,0.106060606,68.42857143,7,BLI,0.045454545,108,3,954,66
143.0555556,LAX,0.055555556,64,1,BLI,0,0,0,1047,18
107.5,OAK,0.272727273,59,6,BLI,0.272727273,56.16666667,6,764,22
45.38709677,PDX,0.064516129,48,4,BLI,0.048387097,51,3,221,62
147.2222222,PSP,0,0,0,BLI,0,0,0,1078,9
150.7777778,SAN,0,0,0,BLI,0,0,0,1142,9
26.35333333,SEA,0.246666667,41.05405405,37,BLI,0.186666667,43.07142857,28,93,150
120.9,FLL,0.6,119.1666667,6,BLV,0.7,105.1428571,7,1028,10
96.22222222,JAX,0.222222222,43,2,BLV,0.222222222,43,2,723,9
187.7777778,LAS,0.555555556,68,5,BLV,0.444444444,72.5,4,1400,9
91.61538462,MYR,0.076923077,324,1,BLV,0.076923077,289,1,696,13
113.1904762,PGD,0.476190476,80.2,10,BLV,0.476190476,100.4,10,921,21
108.2272727,PIE,0.636363636,90.5,14,BLV,0.590909091,94.46153846,13,841,22
110.3333333,SFB,0.571428571,155.9166667,12,BLV,0.476190476,181.6,10,835,21
79.64516129,VPS,0.258064516,32.625,8,BLV,0.225806452,36.14285714,7,587,31
79.6626506,ATL,0.204819277,42.76470588,17,BMI,0.120481928,54.4,10,533,83
97.38333333,DFW,0.15,103.8888889,9,BMI,0.166666667,95.8,10,690,60
63.37037037,MSP,0.074074074,39.5,2,BMI,0.074074074,62.5,2,375,27
29.9375,ORD,0.0625,50.6,5,BMI,0.0625,53,5,116,80
113.7777778,PIE,0.333333333,55,3,BMI,0.333333333,61.33333333,3,936,9
121.6666667,SFB,0.555555556,100.6,5,BMI,0.555555556,93.2,5,917,9
39.7807309,ATL,0.159468439,97.16666667,48,BNA,0.179401993,86.14814815,54,214,301
100.1875,AUS,0.21875,82.9047619,21,BNA,0.260416667,77.64,25,756,96
125.7511111,BOS,0.288888889,73.30769231,65,BNA,0.302222222,68.89705882,68,942,225
78.49171271,BWI,0.259668508,65.70212766,47,BNA,0.270718232,67.65306122,49,587,181
64.075,CHS,0.075,43.66666667,3,BNA,0.125,29.4,5,439,40
63.87640449,CLE,0.224719101,56.75,20,BNA,0.292134831,53.23076923,26,448,89
53.94628099,CLT,0.185950413,69.62222222,45,BNA,0.185950413,73.93333333,45,328,242
52.96774194,CMH,0.241935484,55.13333333,15,BNA,0.35483871,47.09090909,22,337,62
42.53571429,CVG,0.214285714,138.1666667,6,BNA,0.214285714,141.5,6,230,28
82.31746032,DAL,0.158730159,57.3,20,BNA,0.253968254,48.65625,32,623,126
79.12765957,DCA,0.255319149,64.48333333,60,BNA,0.246808511,67.06896552,58,562,235
139.505618,DEN,0.164794007,79.59090909,44,BNA,0.191011236,67.94117647,51,1014,267
87.5021097,DFW,0.240506329,79.75438596,57,BNA,0.270042194,73.453125,64,631,237
71.6,DTW,0.190909091,60.16666667,42,BNA,0.227272727,59.44,50,456,220
56.69014085,ECP,0.23943662,65.94117647,17,BNA,0.295774648,53,21,401,71
100.6451613,EWR,0.362903226,80.04444444,45,BNA,0.314516129,85.92307692,39,748,124
108.9925926,FLL,0.155555556,83.57142857,21,BNA,0.207407407,75.28571429,28,793,135
94.15517241,HOU,0.181034483,67.28571429,21,BNA,0.293103448,51.55882353,34,670,116
77.35869565,IAD,0.293478261,91.62962963,27,BNA,0.25,96.43478261,23,542,92
100.28125,IAH,0.2,65.1875,32,BNA,0.15625,62.04,25,657,160
68.75824176,JAX,0.21978022,39.8,20,BNA,0.21978022,47.85,20,483,91
111.0992908,JFK,0.219858156,104.3225806,31,BNA,0.170212766,124.4583333,24,765,141
199.6716418,LAS,0.141791045,89.42105263,19,BNA,0.23880597,67.84375,32,1587,134
223.8078818,LAX,0.157635468,72.84375,32,BNA,0.21182266,69.13953488,43,1797,203
101.1752577,LGA,0.234536082,99.02197802,91,BNA,0.237113402,112.0652174,92,764,388
71.41322314,MCI,0.223140496,46.44444444,27,BNA,0.280991736,46.23529412,34,491,121
84.52777778,MCO,0.311111111,69.10714286,56,BNA,0.3,77.75925926,54,616,180
63.53694581,MDW,0.251231527,65.94117647,51,BNA,0.295566502,63.73333333,60,395,203
115.6451613,MIA,0.311827957,67.86206897,29,BNA,0.301075269,68.92857143,28,806,93
69.0483871,MKE,0.032258065,101.5,2,BNA,0.193548387,49.66666667,12,475,62
101.4767442,MSP,0.13372093,69.73913043,23,BNA,0.145348837,75.92,25,695,172
66.02970297,MSY,0.257425743,54.57692308,26,BNA,0.306930693,55.51612903,31,471,101
64.55555556,MYR,0.555555556,80.2,5,BNA,0.555555556,80,5,471,9
247.6451613,OAK,0.161290323,23.8,5,BNA,0.161290323,40.4,5,1959,31
75.75159236,ORD,0.220806794,80.02884615,104,BNA,0.201698514,81.91578947,95,409,471
81.64285714,PGD,0.571428571,100.875,8,BNA,0.642857143,143.5555556,9,692,14
89.53571429,PHL,0.206349206,69.65384615,52,BNA,0.226190476,67.28070175,57,675,252
178.5578947,PHX,0.189473684,41.33333333,18,BNA,0.273684211,45.61538462,26,1449,95
83.77777778,PIE,0.444444444,83.25,4,BNA,0.222222222,52.5,2,612,9
65.02777778,PIT,0.138888889,107,5,BNA,0.194444444,92.14285714,7,462,36
55.80645161,PNS,0.338709677,60.47619048,21,BNA,0.35483871,63.59090909,22,391,62
68.57241379,RDU,0.172413793,63.92,25,BNA,0.227586207,54.72727273,33,442,145
73.66666667,RIC,0.666666667,162,6,BNA,0.555555556,183.8,5,527,9
212.8,SAN,0.183333333,49.72727273,11,BNA,0.283333333,56.82352941,17,1751,60
109.15,SAT,0.233333333,45.35714286,14,BNA,0.283333333,45.70588235,17,822,60
61,SAV,0.666666667,39.66666667,6,BNA,0.555555556,41.8,5,417,9
263.398374,SEA,0.097560976,56.66666667,12,BNA,0.146341463,46.16666667,18,1978,123
248.4719101,SFO,0.337078652,43.9,30,BNA,0.438202247,49.82051282,39,1969,89
184.9677419,SLC,0.096774194,150.3333333,3,BNA,0.129032258,119.5,4,1404,31
46.18390805,STL,0.137931034,67.41666667,12,BNA,0.183908046,65.4375,16,272,87
96.92857143,SYR,0.285714286,61.25,4,BNA,0.214285714,75,3,741,14
83.63157895,TPA,0.330827068,60.81818182,44,BNA,0.360902256,65.125,48,612,133
98.42857143,TTN,0.571428571,79.375,8,BNA,0.5,67.28571429,7,706,14
50,VPS,0.555555556,65.8,5,BNA,0.555555556,63.8,5,389,9
100.1111111,AZA,0.555555556,29.8,5,BOI,0.555555556,31.8,5,749,9
156.75,DAL,0,0,0,BOI,0,0,0,1282,4
85.81659389,DEN,0.126637555,82.86206897,29,BOI,0.11790393,93.92592593,27,649,229
154.8333333,DFW,0.183333333,62,11,BOI,0.133333333,69.375,8,1272,60
49.89312977,GEG,0.045801527,55.33333333,6,BOI,0.06870229,36.77777778,9,287,131
188.9032258,IAH,0.096774194,105,3,BOI,0.096774194,89,3,1482,31
80.86956522,LAS,0.101449275,48.71428571,7,BOI,0.101449275,50,7,519,69
110.2957746,LAX,0.253521127,65.11111111,18,BOI,0.225352113,73.625,16,674,71
39.62962963,LWS,0.037037037,163,1,BOI,0.037037037,146,1,198,27
176.5483871,MDW,0.35483871,45.81818182,11,BOI,0.322580645,45.4,10,1448,31
134.8333333,MSP,0.095238095,66.5,8,BOI,0.119047619,66.3,10,1142,84
82.24193548,OAK,0.258064516,45.0625,16,BOI,0.274193548,47.11764706,17,512,62
177.344086,ORD,0.172043011,39.75,16,BOI,0.139784946,47.76923077,13,1437,93
61.61574074,PDX,0.060185185,65.30769231,13,BOI,0.055555556,60.08333333,12,344,216
102.2287582,PHX,0.222222222,56.88235294,34,BOI,0.235294118,53.30555556,36,735,153
64.59259259,RNO,0.074074074,40.5,2,BOI,0.074074074,23,2,335,27
115.3548387,SAN,0.096774194,77.66666667,6,BOI,0.080645161,90.4,5,749,62
73.25386313,SEA,0.114790287,66.92307692,52,BOI,0.101545254,67.13043478,46,399,453
88.08609272,SFO,0.125827815,65.10526316,19,BOI,0.079470199,80.25,12,522,151
91.67741935,SJC,0.129032258,34.125,8,BOI,0.096774194,31.83333333,6,523,62
46.43877551,SLC,0.081632653,65.25,16,BOI,0.086734694,62.70588235,17,290,196
74.17741935,SMF,0.048387097,58,3,BOI,0.064516129,66.75,4,437,62
24.69090909,ACK,0.145454545,105.375,8,BOS,0.2,80.54545455,11,91,55
132.2188976,ATL,0.223622047,74.16901408,142,BOS,0.22992126,73.48630137,146,946,635
213.827957,AUS,0.182795699,83.76470588,17,BOS,0.193548387,96.38888889,18,1698,93
130.7422222,BNA,0.244444444,71.52727273,55,BOS,0.257777778,73.65517241,58,942,225
62.34146341,BUF,0.248780488,73.96078431,51,BOS,0.224390244,79.52173913,46,395,205
62.37154989,BWI,0.225053079,76.23584906,106,BOS,0.244161359,75.46086957,115,369,471
115.8695652,CHS,0.097826087,87.88888889,9,BOS,0.119565217,81.63636364,11,818,92
87.76777251,CLE,0.170616114,93.16666667,36,BOS,0.165876777,95.65714286,35,563,211
106.8694362,CLT,0.225519288,76.89473684,76,BOS,0.246290801,73.78313253,83,728,337
96.046875,CMH,0.21875,80.07142857,28,BOS,0.203125,89.19230769,26,640,128
107.5428571,CVG,0.257142857,77.33333333,27,BOS,0.295238095,73.03225806,31,752,105
190.1935484,DAL,0.096774194,62,3,BOS,0.161290323,39.2,5,1554,31
69.11126961,DCA,0.213980029,77.38666667,150,BOS,0.208273894,78.61643836,146,399,701
229.5263158,DEN,0.184210526,63.51785714,56,BOS,0.194078947,67.30508475,59,1754,304
202.3892617,DFW,0.214765101,64.171875,64,BOS,0.241610738,64.875,72,1562,298
93.35103245,DTW,0.215339233,60.68493151,73,BOS,0.227138643,63.18181818,77,632,339
46.44130435,EWR,0.347826087,96.475,160,BOS,0.319565217,102.2653061,147,200,460
167.9147982,FLL,0.282511211,73.92063492,63,BOS,0.269058296,82.96666667,60,1237,223
210.5977011,HOU,0.091954023,40,8,BOS,0.114942529,47.8,10,1609,87
69.93548387,IAD,0.239631336,81.17307692,52,BOS,0.248847926,77.48148148,54,413,217
208.2721088,IAH,0.353741497,65.09615385,52,BOS,0.258503401,83.15789474,38,1597,147
116.9922481,IND,0.170542636,74.27272727,22,BOS,0.15503876,74.7,20,818,129
134.9115646,JAX,0.258503401,65.86842105,38,BOS,0.285714286,61.57142857,42,1010,147
41.81156716,JFK,0.188432836,117.6930693,101,BOS,0.188432836,116.019802,101,187,536
300.0887097,LAS,0.282258065,82.05714286,35,BOS,0.25,92.61290323,31,2381,124
330.3252174,LAX,0.151304348,66.34482759,87,BOS,0.180869565,67.5,104,2611,575
40.52637749,LGA,0.203985932,91.41954023,174,BOS,0.216881594,90.65945946,185,184,853
324.3870968,LGB,0.225806452,103.2857143,7,BOS,0.35483871,92,11,2602,31
162.4056604,MCI,0.188679245,75.9,20,BOS,0.273584906,67.5862069,29,1256,106
149.1411043,MCO,0.279141104,87.95604396,91,BOS,0.279141104,82.42857143,91,1121,326
45.81481481,MDT,0.37037037,65.6,10,BOS,0.333333333,78.66666667,9,335,27
121.9273743,MDW,0.117318436,92,21,BOS,0.139664804,84.2,25,861,179
168.0139535,MIA,0.288372093,51.64516129,62,BOS,0.223255814,67,48,1258,215
118.7843137,MKE,0.225490196,69.43478261,23,BOS,0.254901961,72.23076923,26,860,102
154.1472603,MSP,0.229452055,85.53731343,67,BOS,0.246575342,91.125,72,1124,292
181.9285714,MSY,0.242857143,59.29411765,17,BOS,0.3,55.33333333,21,1368,70
19.5483871,MVY,0.096774194,55.33333333,3,BOS,0.096774194,67.33333333,3,70,31
98.88461538,MYR,0.173076923,103.7777778,9,BOS,0.173076923,109.6666667,9,738,52
